31.885258 -111.231697 -672.912476 -0.033501 -0.770529 0.636524
37.413635 -110.785927 -672.808960 0.156332 -0.733557 0.661404
31.521517 -107.310944 -668.782104 0.056925 -0.694483 0.717253
37.329857 -106.789116 -668.929138 0.157706 -0.594431 0.788531
43.241493 -109.167648 -673.276123 0.327280 -0.641469 0.693834
47.565975 -107.282600 -674.640076 0.612656 -0.530969 0.585427
42.507767 -105.404121 -669.620789 0.321386 -0.629916 0.707048
46.514175 -103.795868 -670.894287 0.555323 -0.501145 0.663679
31.094353 -103.365517 -665.239807 0.057739 -0.658223 0.750605
36.474640 -102.475983 -665.657166 0.180279 -0.564873 0.805244
30.584641 -99.128143 -661.857178 0.131372 -0.585202 0.800175
35.124405 -98.352844 -662.661377 0.260173 -0.532735 0.805297
41.590893 -101.211464 -666.328857 0.319699 -0.498731 0.805642
44.952320 -101.419853 -668.219482 0.519538 -0.439609 0.732682
72.491325 -103.823647 -676.184265 -0.552492 -0.471640 0.687247
29.841393 -123.616776 -703.327454 -0.267797 -0.953359 0.139255
27.464161 -123.444679 -706.650635 -0.246035 -0.952049 0.181852
28.192348 -122.389900 -698.847717 -0.267797 -0.953359 0.139255
26.466949 -122.377556 -701.895874 -0.297386 -0.936216 0.187243
70.804245 -126.964661 -717.364990 0.135102 -0.966498 0.218241
36.389980 -125.808151 -707.358215 -0.130398 -0.972972 0.190582
39.916153 -126.405060 -708.364014 -0.086145 -0.985883 0.143575
39.014843 -126.582413 -710.983154 -0.120355 -0.990613 0.064806
50.734676 -127.511055 -715.812012 -0.045396 -0.989642 0.136189
45.025478 -126.568855 -708.324402 0.028527 -0.979443 0.199692
44.510269 -127.007286 -711.157227 -0.044781 -0.994127 0.098517
50.808678 -126.252312 -708.362488 0.093051 -0.961526 0.258475
50.126499 -126.907936 -711.505066 0.028104 -0.983631 0.177990
34.141914 -124.713783 -703.732361 -0.174059 -0.972685 0.153582
32.471104 -124.771545 -706.261658 -0.225780 -0.956879 0.182775
39.542843 -125.435387 -703.542969 -0.009745 -0.964718 0.263105
33.241810 -123.656563 -698.850830 -0.225780 -0.956879 0.182775
39.063499 -124.225952 -698.477356 -0.009745 -0.964718 0.263105
44.999607 -125.448608 -703.462646 0.009693 -0.959629 0.281103
50.595478 -124.803818 -703.173645 0.164736 -0.933502 0.318489
44.748482 -124.020294 -698.635559 0.119095 -0.941931 0.313977
50.536835 -122.860046 -698.006897 0.223746 -0.883209 0.412164
56.676872 -126.687042 -712.363403 0.141279 -0.945485 0.293426
55.936794 -127.487534 -715.564270 -0.176978 -0.968172 0.176978
61.936100 -125.906387 -712.373291 0.170422 -0.920276 0.352205
61.740608 -126.907784 -715.387268 0.119771 -0.925500 0.359312
56.218502 -125.608337 -708.440125 0.164736 -0.933502 0.318489
61.765209 -124.798592 -708.765564 0.117454 -0.950310 0.288296
68.322662 -125.980057 -713.444336 -0.241971 -0.957364 0.157807
67.425842 -126.409515 -715.813660 0.028949 -0.974629 0.221945
73.330635 -125.675491 -713.421021 0.030387 -0.941993 0.334255
73.126099 -126.026894 -715.598328 -0.221945 -0.974629 -0.028949
67.461212 -124.295670 -708.737793 0.073546 -0.935082 0.346716
72.902176 -123.807526 -708.721497 0.075930 -0.922009 0.379651
56.129501 -123.862984 -703.656372 0.172573 -0.908887 0.379662
61.713566 -122.770012 -703.739319 0.150442 -0.891082 0.428182
55.805225 -121.561691 -698.374756 0.225887 -0.891657 0.392329
61.413197 -120.287193 -698.836914 0.205387 -0.857791 0.471181
67.002159 -122.092171 -703.727356 0.077591 -0.875672 0.476632
72.749054 -121.550415 -703.587097 0.053388 -0.907600 0.416428
66.736259 -119.369911 -698.665466 0.079123 -0.870348 0.486039
72.257034 -118.987000 -698.566223 0.055504 -0.876966 0.477336
27.255383 -121.392815 -694.205200 -0.267797 -0.953359 0.139255
26.177773 -120.106033 -689.383484 -0.263499 -0.927975 0.263499
32.686470 -122.467545 -694.008301 -0.137192 -0.960345 0.242725
36.362926 -123.236580 -695.035217 -0.069711 -0.965999 0.248969
52.052803 -121.009109 -695.057312 0.279019 -0.861318 0.424593
51.222195 -112.237534 -683.682983 0.530183 -0.557372 0.638939
50.415253 -108.964455 -679.855225 0.638939 -0.530183 0.557372
55.918171 -118.754807 -693.592346 0.374295 -0.761496 0.529175
61.002190 -117.309921 -693.963562 0.238339 -0.790283 0.564488
55.599052 -114.854866 -688.793823 0.386049 -0.652291 0.652291
60.200493 -113.483566 -689.506409 0.132742 -0.663711 0.736116
66.098015 -116.701935 -694.118652 -0.010678 -0.864889 0.501849
71.753815 -116.735695 -693.862976 -0.031773 -0.900240 0.434233
65.749046 -113.327248 -689.318909 -0.155435 -0.777176 0.609784
69.521896 -113.907990 -689.206848 -0.130629 -0.819399 0.558141
54.982990 -110.712822 -685.245850 0.433498 -0.538589 0.722497
59.776649 -109.192940 -685.966553 0.105751 -0.575754 0.810755
54.097866 -106.804443 -681.447266 0.502252 -0.583698 0.637996
59.123775 -105.243668 -682.411621 0.156332 -0.661404 0.733557
65.101280 -109.271210 -685.132263 -0.297251 -0.607426 0.736665
69.141983 -109.967949 -684.080322 -0.321811 -0.682240 0.656495
64.869942 -104.948433 -681.671570 -0.158832 -0.647546 0.745289
69.383682 -106.060150 -680.200439 -0.444366 -0.605954 0.659817
49.846985 -105.336952 -675.708374 0.723998 -0.460726 0.513380
48.565029 -101.384384 -671.142822 0.645464 -0.408355 0.645464
38.822311 -98.944626 -664.247253 0.233116 -0.478501 0.846578
30.664944 -97.421509 -660.713623 0.204671 -0.517697 0.830723
36.493706 -96.397499 -662.036072 0.336372 -0.436038 0.834701
42.904373 -99.066422 -665.756470 0.365627 -0.390843 0.844724
47.412266 -97.383644 -667.767822 0.519538 -0.439609 0.732682
41.354431 -94.602074 -663.284973 0.377852 -0.329097 0.865403
45.985397 -93.550522 -665.090942 0.453416 -0.281853 0.845560
47.153130 -90.404915 -664.608215 0.367514 -0.272672 0.889148
53.219242 -102.923767 -677.342407 0.465592 -0.598618 0.651829
59.104683 -101.383492 -678.292175 0.011223 -0.707062 0.707062
52.515049 -99.082527 -673.222168 0.530969 -0.585427 0.612656
58.693275 -97.350807 -674.884338 0.033979 -0.622952 0.781522
58.350376 -96.324974 -674.060913 0.159117 -0.673189 0.722148
64.684021 -101.227722 -677.552002 0.057103 -0.810860 0.582448
69.701447 -101.689041 -676.519653 -0.376306 -0.557971 0.739636
64.296806 -98.341286 -672.810852 -0.075930 -0.922009 0.379651
61.034355 -95.150543 -672.609741 -0.490120 -0.516613 0.702064
69.791023 -97.718750 -672.795715 -0.130629 -0.724396 0.676895
51.513393 -95.439384 -669.476929 0.526307 -0.499317 0.688247
53.707043 -93.392082 -669.732239 0.570802 -0.464606 0.676998
57.702602 -92.258369 -670.482361 0.033636 -0.683927 0.728775
50.496494 -92.370872 -666.959351 0.425355 -0.399576 0.812042
52.288010 -89.102905 -666.362427 0.475023 -0.346638 0.808823
57.145191 -87.590027 -667.927063 -0.010397 -0.426275 0.904534
63.979759 -94.119194 -669.127197 -0.082205 -0.716359 0.692872
60.902706 -92.198753 -670.282532 -0.522139 -0.629245 0.575692
69.274590 -93.699295 -668.656250 -0.011173 -0.636842 0.770914
63.483147 -90.282913 -666.180542 -0.032696 -0.468639 0.882785
61.921917 -87.015945 -666.424988 -0.548169 -0.182723 0.816163
68.997574 -89.814873 -665.954529 -0.010827 -0.552167 0.833663
68.249275 -87.762009 -664.704651 -0.032696 -0.468639 0.882785
77.625618 -115.945152 -692.876282 0.145755 -0.908165 0.392417
82.911331 -115.044922 -692.804260 0.198875 -0.900785 0.386051
77.284721 -113.652618 -687.432800 0.073095 -0.950239 0.302824
82.713066 -112.907982 -687.553040 0.196417 -0.912761 0.358172
88.668015 -114.140907 -692.911316 0.148778 -0.904113 0.400556
93.112099 -112.699547 -691.901794 0.225887 -0.891657 0.392329
88.256393 -111.920532 -687.876770 0.171041 -0.900815 0.399095
93.636734 -110.741577 -688.177490 0.223746 -0.883209 0.412164
77.002304 -111.413849 -682.547913 -0.031716 -0.919773 0.391168
82.920364 -111.046234 -682.689392 0.375406 -0.884021 0.278527
76.732430 -108.569595 -678.012939 -0.185383 -0.753891 0.630302
82.524155 -108.652885 -677.521362 0.154729 -0.845059 0.511796
88.259567 -109.645874 -683.144958 0.251088 -0.872829 0.418480
93.604904 -108.164787 -683.543152 0.286717 -0.810287 0.511104
88.217087 -106.938522 -678.243103 0.365627 -0.819509 0.441274
93.100899 -105.209778 -679.031738 0.383610 -0.727536 0.568801
98.508499 -109.356560 -688.585876 0.261460 -0.834183 0.485569
98.575974 -106.600220 -684.149170 0.377836 -0.716586 0.586297
98.008316 -103.360359 -680.085815 0.386049 -0.652291 0.652291
76.448196 -104.506592 -673.921326 -0.384960 -0.597351 0.703547
81.746666 -104.822975 -672.811340 -0.130408 -0.652041 0.746884
76.916832 -100.527191 -671.109924 -0.455391 -0.403346 0.793682
81.654984 -100.499260 -669.525696 -0.208829 -0.528214 0.823031
87.851746 -103.755188 -673.315674 0.526307 -0.688247 0.499317
92.449097 -101.801460 -674.606567 0.415332 -0.656492 0.629696
87.607201 -100.280754 -668.865662 0.502623 -0.611298 0.611298
92.061417 -97.948242 -670.292297 0.437134 -0.649078 0.622585
81.563995 -96.283501 -667.260559 -0.145755 -0.392417 0.908165
86.489220 -95.744492 -665.475891 0.132434 -0.638091 0.758486
91.353828 -94.354256 -666.566528 0.342376 -0.494543 0.798878
86.452324 -92.091774 -663.093872 0.184576 -0.271435 0.944593
90.475441 -91.437721 -664.029175 0.210229 -0.556489 0.803818
96.977959 -99.837730 -675.742920 0.414737 -0.682309 0.602037
95.952385 -96.449089 -671.544373 0.350590 -0.662226 0.662226
94.836800 -94.563850 -668.746826 0.415332 -0.629696 0.656492
78.536438 -124.998375 -712.509521 0.056778 -0.828957 0.556423
84.332451 -124.713684 -713.506897 0.076109 -0.902440 0.424038
78.481956 -123.264191 -708.665710 0.098557 -0.908911 0.405177
84.041519 -122.552834 -708.695190 0.123705 -0.910918 0.393606
89.745117 -123.715347 -713.586731 0.052602 -0.936323 0.347176
94.348442 -122.549049 -713.409546 0.217217 -0.926032 0.308677
94.100319 -122.889809 -714.587769 0.237898 -0.961937 0.134464
89.372429 -121.678291 -708.726135 0.148778 -0.904113 0.400556
95.056854 -121.054352 -708.590698 0.176544 -0.882720 0.435475
78.324120 -121.080940 -703.686707 0.123705 -0.910918 0.393606
83.704544 -120.144859 -703.504578 0.176544 -0.882720 0.435475
78.083565 -118.549545 -698.702698 0.103544 -0.862867 0.494711
83.352913 -117.785919 -698.847168 0.102625 -0.878010 0.467512
89.333252 -119.402420 -703.791870 0.176544 -0.882720 0.435475
94.772026 -118.425362 -704.061279 0.205387 -0.857791 0.471181
88.971634 -116.969803 -698.834595 0.126420 -0.884941 0.448217
94.673286 -115.963951 -698.988586 0.230902 -0.862843 0.449651
99.930336 -121.682281 -713.683167 0.327737 -0.886102 0.327737
101.791656 -121.581863 -715.000244 0.248264 -0.886659 0.390130
103.489159 -120.212448 -712.706543 0.279019 -0.861318 0.424593
106.486763 -120.072479 -714.757874 0.387167 -0.836781 0.387167
100.375580 -119.662567 -708.964478 0.327737 -0.886102 0.327737
105.481873 -118.002228 -709.479858 0.303281 -0.885581 0.351806
106.564095 -118.272842 -710.960083 0.336163 -0.859084 0.385965
111.286034 -118.588852 -715.982056 0.416588 -0.820553 0.391341
116.310959 -116.555504 -717.210022 0.480438 -0.792074 0.376560
109.337318 -115.962585 -708.243042 0.361288 -0.859617 0.361288
111.764473 -116.359619 -711.563660 0.395394 -0.829052 0.395394
116.660942 -114.198196 -712.044128 0.436038 -0.834701 0.336372
100.346741 -117.177696 -704.357910 0.256117 -0.841526 0.475645
105.572266 -115.742897 -704.661621 0.307473 -0.848624 0.430462
99.842476 -114.746201 -699.259277 0.228485 -0.877863 0.420893
105.417488 -113.299309 -699.819031 0.281853 -0.845560 0.453416
110.578072 -113.966461 -705.025757 0.339979 -0.843652 0.415530
111.940590 -113.976852 -706.315186 0.395394 -0.829052 0.395394
114.082436 -111.886238 -703.858826 0.385965 -0.859084 0.336163
116.719864 -112.132523 -707.223022 0.387167 -0.836781 0.387167
110.753708 -111.544762 -699.997864 0.314000 -0.841520 0.439600
115.451897 -109.798233 -700.559021 0.395394 -0.829052 0.395394
117.089630 -109.754059 -702.202820 0.411889 -0.836260 0.361963
121.107605 -113.549728 -716.138428 0.480438 -0.792074 0.376560
121.472977 -112.047005 -712.821289 0.410104 -0.857490 0.310685
121.701271 -109.985001 -707.825500 0.446122 -0.803020 0.395137
121.860367 -107.579445 -702.920410 0.455391 -0.793682 0.403346
77.759651 -116.377777 -693.902100 0.145755 -0.908165 0.392417
83.479019 -115.506042 -694.052490 0.150442 -0.891082 0.428182
88.871292 -114.619377 -694.044312 0.147395 -0.895705 0.419508
94.460449 -113.446693 -694.148560 0.233116 -0.846578 0.478501
95.267189 -111.785698 -691.285889 0.253565 -0.881439 0.398459
99.773300 -112.196785 -694.521118 0.230902 -0.862843 0.449651
105.369362 -110.808716 -694.907227 0.307473 -0.848624 0.430462
99.582458 -109.608215 -689.707886 0.287792 -0.838352 0.462970
104.986053 -108.062660 -690.132141 0.288698 -0.790781 0.539739
110.394180 -109.166710 -695.454773 0.317015 -0.824239 0.469182
115.531723 -107.389427 -696.186829 0.373301 -0.810965 0.450536
118.464577 -107.630310 -699.329041 0.446122 -0.803020 0.395137
110.269798 -106.299004 -690.609985 0.381744 -0.750325 0.539707
115.307884 -104.263863 -691.355652 0.381744 -0.750325 0.539707
100.871376 -106.461090 -685.415710 0.351778 -0.768701 0.534182
104.669029 -104.592720 -685.280762 0.320539 -0.730829 0.602614
99.531860 -102.294632 -679.843384 0.379385 -0.667194 0.641030
104.421738 -100.878784 -681.050903 0.327505 -0.668110 0.668110
110.015114 -102.868912 -686.239136 0.385776 -0.678434 0.625223
114.949142 -101.098114 -687.080933 0.384960 -0.703547 0.597351
109.470261 -99.098946 -681.782166 0.321811 -0.682240 0.656495
114.544395 -97.625122 -682.680908 0.349648 -0.712246 0.608647
73.330666 -101.410881 -674.075867 -0.515169 -0.409493 0.752939
74.501495 -97.645103 -671.175110 -0.450536 -0.424791 0.785220
74.882568 -93.416695 -668.718811 -0.129753 -0.530810 0.837499
79.642609 -93.575958 -666.970520 -0.346740 -0.275001 0.896742
73.589737 -89.050072 -665.770813 0.279019 -0.424593 0.861318
75.085258 -86.389847 -665.195557 0.427370 -0.256422 0.866950
80.708611 -89.282806 -665.669128 -0.485048 -0.101522 0.868575
79.078011 -85.017838 -665.793335 -0.303639 -0.191180 0.933410
83.722115 -93.402397 -665.499084 -0.585900 -0.325500 0.742140
93.226440 -92.427834 -665.893555 0.349648 -0.608647 0.712246
84.495651 -88.654190 -662.911438 -0.676895 -0.130629 0.724396
82.625084 -85.015228 -663.788818 -0.537431 -0.179144 0.824061
91.656219 -88.949631 -662.742554 0.266980 -0.572101 0.775514
98.973305 -98.857117 -676.027710 0.385776 -0.678434 0.625223
103.560318 -97.294121 -676.916321 0.327280 -0.693834 0.641469
98.309601 -95.329330 -671.907532 0.385776 -0.678434 0.625223
103.273605 -93.563095 -672.898621 0.321811 -0.682240 0.656495
109.006035 -95.729538 -677.933289 0.298450 -0.661780 0.687732
113.986961 -94.158562 -678.517212 0.327280 -0.693834 0.641469
108.192291 -92.014359 -673.647217 0.356655 -0.647263 0.673682
113.184532 -90.472893 -674.619690 0.321811 -0.656495 0.682240
115.188606 -88.072563 -673.524475 0.346867 -0.552418 0.757969
97.559059 -91.380203 -667.357117 0.408071 -0.618689 0.671343
102.417458 -89.845108 -668.766479 0.326609 -0.614025 0.718540
96.915535 -87.569618 -663.690491 0.376306 -0.557971 0.739636
101.600311 -86.044266 -665.049866 0.384960 -0.597351 0.703547
107.675224 -88.277046 -669.799866 0.346867 -0.552418 0.757969
109.996010 -84.784950 -668.449280 0.409493 -0.515169 0.752939
112.339813 -86.532906 -670.949341 0.381744 -0.539707 0.750325
113.781586 -85.062607 -670.685364 0.403894 -0.534182 0.742643
106.526985 -84.332741 -666.435059 0.371825 -0.500041 0.782116
108.007607 -82.119553 -665.921143 0.420903 -0.420903 0.803543
112.590431 -80.696602 -667.609680 0.411889 -0.361963 0.836260
119.566185 -105.440094 -696.600769 0.436828 -0.754520 0.489776
121.882362 -104.883179 -697.941833 0.489776 -0.754520 0.436828
120.065468 -102.500984 -692.610352 0.460726 -0.723998 0.513380
121.759010 -101.909142 -693.240967 0.436828 -0.754520 0.489776
126.245377 -99.850288 -694.082947 0.428210 -0.765588 0.480115
119.885880 -99.124268 -687.866516 0.381744 -0.750325 0.539707
121.429726 -98.629204 -688.260620 0.374295 -0.761496 0.529175
126.545631 -96.579514 -689.456665 0.460726 -0.723998 0.513380
119.578682 -96.016090 -683.619202 0.377836 -0.716586 0.586297
121.529251 -95.082588 -683.726135 0.378867 -0.692411 0.614025
126.014870 -93.590446 -685.083252 0.464606 -0.676998 0.570802
118.874908 -92.514069 -679.196899 0.408071 -0.671343 0.618689
120.317711 -91.965744 -679.504944 0.385776 -0.678434 0.625223
125.178383 -89.916077 -680.562744 0.437134 -0.649078 0.622585
117.396080 -89.414070 -675.618896 0.349648 -0.608647 0.712246
119.749741 -87.801460 -675.418274 0.348481 -0.580802 0.735683
124.508934 -85.888893 -676.471497 0.443403 -0.577767 0.685259
118.591042 -83.328697 -671.755798 0.317015 -0.469182 0.824239
123.675758 -81.669884 -673.223938 0.425355 -0.399576 0.812042
117.526871 -79.242233 -669.222534 0.382658 -0.357970 0.851722
122.284691 -77.954872 -670.781311 0.390843 -0.365627 0.844724
125.493202 -78.780975 -672.813110 0.480438 -0.376560 0.792074
118.301598 -76.309486 -668.386230 0.320815 -0.320815 0.891154
123.637955 -75.067650 -670.269958 0.469182 -0.317015 0.824239
127.881477 -80.405533 -675.136658 0.539707 -0.381744 0.750325
127.797028 -73.358070 -672.196960 0.539739 -0.288698 0.790781
30.039612 -93.203300 -658.096680 0.251088 -0.418480 0.872829
35.345833 -91.854652 -659.464355 0.415530 -0.339979 0.843652
37.114594 -88.118225 -659.104370 0.478501 -0.233116 0.846578
28.729376 -88.801491 -656.104187 0.238837 -0.307076 0.921228
29.388214 -85.816795 -655.404663 0.263499 -0.263499 0.927975
33.803688 -87.679100 -657.275085 0.375406 -0.278527 0.884021
34.685989 -84.419716 -656.873230 0.364051 -0.223128 0.904257
39.520924 -90.800369 -661.245300 0.453416 -0.281853 0.845560
41.041439 -87.227104 -661.062195 0.475645 -0.256117 0.841526
43.860111 -90.291489 -663.129028 0.384163 -0.221185 0.896380
45.523880 -86.235382 -662.917297 0.323846 -0.189840 0.926868
39.315662 -83.258934 -659.018677 0.489659 -0.203029 0.847946
43.506363 -81.638817 -661.057312 0.475645 -0.256117 0.841526
46.381725 -82.103386 -662.418945 0.303639 -0.191180 0.933410
40.807140 -79.987892 -658.856384 0.485569 -0.261460 0.834183
45.108990 -78.409813 -660.872925 0.504255 -0.258277 0.824027
28.075758 -81.512222 -654.186218 0.201050 -0.179887 0.962923
33.398701 -80.524872 -655.406372 0.329142 -0.215645 0.919327
27.998629 -77.431282 -653.762390 0.095185 -0.025960 0.995121
33.787239 -76.882988 -654.854492 0.246035 -0.181852 0.952049
32.667011 -72.979965 -653.832520 0.088926 -0.187733 0.978186
37.580772 -79.315826 -656.958801 0.392329 -0.225887 0.891657
39.015358 -75.918823 -656.622498 0.453416 -0.281853 0.845560
43.974072 -74.261833 -658.397461 0.411889 -0.361963 0.836260
45.552155 -71.463287 -657.849365 0.409493 -0.515169 0.752939
37.580502 -71.351913 -654.070190 0.290349 -0.568075 0.770057
41.915447 -69.895142 -654.676453 0.327280 -0.693834 0.641469
43.867611 -69.011658 -654.742737 0.320539 -0.730829 0.602614
50.843891 -84.819313 -664.160339 0.307076 -0.238837 0.921228
54.661572 -83.512306 -665.481567 0.445255 -0.343483 0.826902
51.463688 -81.594620 -663.588440 0.281718 -0.214106 0.935304
56.371403 -80.315552 -665.290344 0.281718 -0.214106 0.935304
49.862450 -77.288239 -662.777161 0.203328 -0.048412 0.977913
50.746864 -73.657814 -662.640503 0.420893 -0.228485 0.877863
54.780090 -76.873466 -664.105530 0.372193 -0.074439 0.925166
55.262695 -72.164825 -664.073792 0.240262 0.009610 0.970660
63.510113 -83.792763 -663.954712 -0.392417 -0.145755 0.908165
67.986877 -82.921928 -663.266174 -0.008379 -0.075412 0.997117
61.512619 -79.436989 -665.463989 -0.107110 0.146058 0.983460
62.027008 -75.389626 -665.870728 0.159647 0.046955 0.986057
67.497887 -77.848686 -664.062744 0.074439 0.372193 0.925166
64.052269 -75.030029 -666.022766 -0.528622 0.528622 0.664166
59.578930 -75.753601 -665.590027 0.184449 0.067955 0.980490
60.548130 -71.517502 -665.773865 0.184449 -0.067955 0.980490
66.132584 -76.571686 -664.491760 0.075930 0.379651 0.922009
66.310600 -71.330223 -666.676758 0.096987 0.334068 0.937546
47.189453 -73.173492 -659.841309 0.544637 -0.411799 0.730611
49.947632 -70.401413 -659.982483 0.530183 -0.557372 0.638939
53.713184 -68.091133 -661.352600 0.598618 -0.651829 0.465592
49.028008 -67.335381 -655.785461 0.376560 -0.792074 0.480438
53.851505 -65.003540 -656.563538 0.519538 -0.732682 0.439609
57.405483 -62.734886 -657.525146 0.567215 -0.699126 0.435305
60.410370 -67.363197 -665.648621 0.171716 0.009038 0.985105
66.105713 -66.670708 -667.487671 0.350759 -0.192352 0.916498
56.111668 -66.755295 -662.679749 0.605954 -0.659817 0.444366
59.999767 -64.426476 -664.108521 0.436038 -0.834701 0.336372
64.962273 -62.717419 -664.816528 0.356655 -0.673682 0.647263
60.154339 -61.642616 -659.193176 0.519538 -0.732682 0.439609
64.617683 -59.549484 -659.587769 0.329142 -0.919327 0.215645
32.054062 -68.113708 -640.915955 0.228436 -0.946379 0.228436
32.336205 -68.280449 -648.121338 0.248969 -0.965999 -0.069711
32.856361 -68.290802 -643.730408 0.310078 -0.950238 0.030008
35.576183 -66.367416 -639.933167 0.478501 -0.846578 0.233116
37.473511 -67.124924 -648.851562 0.168179 -0.930589 0.325146
43.082405 -66.326691 -649.009583 0.198875 -0.900785 0.386051
44.509037 -66.938652 -651.533203 0.329097 -0.865403 0.377852
37.604385 -66.028625 -643.931335 0.407445 -0.896380 0.174619
42.820808 -64.450592 -643.918640 0.240460 -0.927488 0.286262
31.837126 -66.282967 -636.505066 0.103764 -0.818583 0.564938
31.741056 -63.072678 -632.196472 -0.234962 -0.779085 0.581222
36.545280 -64.752800 -636.725464 0.439600 -0.841520 0.314000
42.145988 -62.391582 -636.003418 0.329142 -0.919327 0.215645
37.150822 -62.830086 -631.886841 0.169031 -0.912767 0.371868
42.303463 -61.188736 -632.125366 0.356668 -0.873222 0.332070
38.289124 -64.539474 -638.653992 0.424593 -0.861318 0.279019
43.002220 -62.861317 -638.920471 0.313636 -0.917675 0.243939
44.635155 -60.867794 -634.596497 0.439600 -0.841520 0.314000
34.596367 -33.103008 -651.260803 0.253565 0.881439 0.398459
39.386784 -34.205105 -650.752869 0.104376 0.846608 0.521882
47.241962 -64.513481 -648.809692 0.416588 -0.820553 0.391341
49.189453 -64.625954 -650.998962 0.387167 -0.836781 0.387167
53.736366 -62.593349 -651.670532 0.485569 -0.834183 0.261460
47.701828 -62.428844 -644.620178 0.446122 -0.803020 0.395137
49.876614 -62.218914 -646.563049 0.390843 -0.844724 0.365627
52.585777 -59.979259 -643.994385 0.344385 -0.890651 0.296884
54.107437 -60.657284 -646.951233 0.329097 -0.865403 0.377852
58.882423 -59.953243 -652.232971 0.352205 -0.920276 0.170422
64.987656 -58.625927 -652.330444 0.079317 -0.995875 0.044065
59.062222 -59.086132 -647.240173 0.241971 -0.957364 0.157807
64.706848 -57.660572 -647.255127 0.387167 -0.836781 0.387167
46.348885 -59.025780 -632.316650 0.546321 -0.775013 0.317628
48.080780 -60.540009 -639.622925 0.497088 -0.836563 0.230358
53.348042 -58.453724 -640.414856 0.223128 -0.904257 0.364051
54.593552 -59.164543 -643.466125 0.238837 -0.921228 0.307076
48.624252 -58.376789 -634.713928 0.560968 -0.785355 0.261785
53.047417 -56.102928 -635.686096 0.371825 -0.782116 0.500041
58.349655 -57.106815 -640.850952 0.286717 -0.810287 0.511104
59.528633 -57.289349 -641.888916 0.307473 -0.848624 0.430462
64.325874 -53.966431 -642.935242 0.718540 -0.326609 0.614025
57.629368 -54.180309 -636.953979 0.513380 -0.460726 0.723998
59.357597 -51.525032 -637.219666 0.642364 -0.105114 0.759157
62.178764 -50.777786 -640.053406 0.717998 0.034190 0.695205
60.109394 -59.907204 -654.832825 0.426586 -0.887759 0.172940
64.358154 -58.750603 -655.151001 0.063639 -0.990950 0.118187
63.844490 -46.012554 -654.586792 0.244734 0.969145 -0.029368
64.619270 -45.062164 -660.485657 0.376560 0.792074 0.480438
63.346989 -41.654251 -663.849426 0.265102 0.669066 0.694314
58.344330 -43.021915 -656.614990 0.580802 0.735683 0.348481
57.378704 -39.507328 -660.754395 0.652291 0.652291 0.386049
62.188370 -44.905678 -658.165771 0.445255 0.826902 0.343483
60.817253 -41.656219 -662.166321 0.489776 0.754520 0.436828
54.176701 -43.851665 -641.251221 0.390130 0.886659 0.248264
52.177578 -41.771770 -644.908630 0.430462 0.848624 0.307473
52.585281 -39.780746 -652.328796 0.485569 0.834183 0.261460
50.834007 -36.890644 -655.641418 0.463627 0.755050 0.463627
46.418362 -37.651184 -647.987915 0.447018 0.857791 0.253713
44.869320 -35.431816 -652.200439 0.429660 0.794220 0.429660
50.425598 -39.644653 -648.722473 0.475645 0.841526 0.256117
48.705334 -36.917641 -653.529236 0.450536 0.810965 0.373301
